repo_name,function_name,language,file_path,line,signature_excerpt,visibility,invocation_type,called_by,reference_count,string_reference_count,live_confidence,notes,owner_review,status
Solution,Rs,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (1 call refs, 0 string refs)",4,0,high,,,
Solution,Ur,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (6 call refs, 0 string refs)",6,0,high,,,
Solution,Vn,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (3 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (5 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (10 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (3 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (10 call refs, 0 string refs)",31,0,high,,,
Solution,Wi,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (1 call refs, 0 string refs)",6,0,high,,,
Solution,Xe,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (23 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (23 call refs, 0 string refs)",50,0,high,,,
Solution,_i,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs)",4,0,high,,,
Solution,il,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (3 call refs, 0 string refs)",9,0,high,,,
Solution,nl,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs)",14,0,high,,,
Solution,x,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,7,"height: `+(ke-ge)+""px""))}function x(se,ge,Le){var ke=ye(i,se),Ee=ke.text.length,Ke,st;function Xe(tt,Ct){return Qn(e,B(se,tt),""div"",ke,Ct)}function Nt(tt,Ct,ft){var nt=Vo(e,ke,null,tt),rt=Ct==""ltr""==(ft==""after"")?""left"":""right"",Ze=ft==""after""?nt.begin:nt.end-(/\s/.test(ke.text.charAt(nt.end-1))?2:1)",internal,"CLI, Handler, Scheduler, Test","test-session-log.ts (0 call refs, 1 string refs); smoke-test-sprint12.js (0 call refs, 3 string refs); playwright-report/trace/index.BCnMPevh.js (4 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (8 call refs, 6 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (8 call refs, 6 string refs); tests/sprint36-smoke.test.js (0 call refs, 2 string refs); tests/sprint32-smoke.test.js (0 call refs, 7 string refs); tests/browser.test.js (0 call refs, 2 string refs); tests/risks-runner.test.js (0 call refs, 2 string refs); tests/tmp-cli-debug.test.js (0 call refs, 3 string refs); tests/handoff-repo.test.js (0 call refs, 2 string refs); tests/scorer.test.js (0 call refs, 1 string refs); tests/encrypt.test.js (0 call refs, 3 string refs); tests/sprint31-smoke.test.js (0 call refs, 1 string refs); tests/audit-log.test.js (0 call refs, 8 string refs)",33,151,high,String-based references detected; check dynamic dispatch/config wiring.,,
Solution,$i,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (2 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (2 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",10,0,high,,,
Solution,$r,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (6 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs)",18,0,high,,,
Solution,$s,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (2 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (2 call refs, 0 string refs)",6,0,high,,,
Solution,Al,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",13,0,high,,,
Solution,At,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (15 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (4 call refs, 0 string refs)",23,0,high,,,
Solution,Bl,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",13,0,high,,,
Solution,Cl,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",5,0,high,,,
Solution,Cn,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (1 call refs, 0 string refs)",6,0,high,,,
Solution,Cr,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (8 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs)",22,0,high,,,
Solution,Dl,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",13,0,high,,,
Solution,Dn,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (2 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (2 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (1 call refs, 0 string refs)",9,0,high,,,
Solution,El,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (1 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",11,0,high,,,
Solution,Fl,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",13,0,high,,,
Solution,Fr,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (8 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (1 call refs, 0 string refs)",10,0,high,,,
Solution,Gi,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (4 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (8 call refs, 0 string refs); playwright-report-ui/trace/sw.bundle.js (1 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (8 call refs, 0 string refs)",22,0,high,,,
Solution,Gr,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (7 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (6 call refs, 0 string refs)",19,0,high,,,
Solution,Gs,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs)",2,0,high,,,
Solution,Hs,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (2 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (7 call refs, 0 string refs)",16,0,high,,,
Solution,Il,js,playwright-report-ui/trace/assets/codeMirrorModule-Ds_H_9Yq.js,10,"left: `+t.left+""px; width: ""+Math.max(2,t.right-t.left)+""px;"");e.display.lineSpace.appendChild(l),l.scrollIntoView(i),e.display.lineSpace.removeChild(l)}}}function Ws(e,t,n,r){r==null&&(r=0);var i;!e.options.lineWrapping&&t==n&&(n=t.sticky==""before""?B(t.line,t.ch+1,""before""):t,t=t.ch?B(t.line,t.stic",internal,"CLI, Handler, Scheduler, Test","playwright-report/trace/assets/codeMirrorModule-Ds_H_9Yq.js (3 call refs, 0 string refs); playwright-report/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs); playwright-report-ui/trace/assets/defaultSettingsView-D31xz8zv.js (5 call refs, 0 string refs)",13,0,high,,,
